,LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate
1724,1725,2015-10-18,"18:09:36,463",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
1725,1726,2015-10-18,"18:09:36,463",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
1726,1727,2015-10-18,"18:09:36,729",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1727,1728,2015-10-18,"18:09:36,729",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 279 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1728,1729,2015-10-18,"18:09:37,463",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1729,1730,2015-10-18,"18:09:37,729",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1730,1731,2015-10-18,"18:09:37,729",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 280 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1731,1732,2015-10-18,"18:09:38,463",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
1732,1733,2015-10-18,"18:09:38,463",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
1733,1734,2015-10-18,"18:09:38,729",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1734,1735,2015-10-18,"18:09:38,729",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 281 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1735,1736,2015-10-18,"18:09:39,479",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1736,1737,2015-10-18,"18:09:39,729",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1737,1738,2015-10-18,"18:09:39,729",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 282 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1738,1739,2015-10-18,"18:09:40,479",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
1739,1740,2015-10-18,"18:09:40,479",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
1740,1741,2015-10-18,"18:09:40,729",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1741,1742,2015-10-18,"18:09:40,729",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 283 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1742,1743,2015-10-18,"18:09:41,479",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1743,1744,2015-10-18,"18:09:41,729",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1744,1745,2015-10-18,"18:09:41,729",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 284 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1745,1746,2015-10-18,"18:09:42,479",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
1746,1747,2015-10-18,"18:09:42,479",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
1747,1748,2015-10-18,"18:09:42,760",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1748,1749,2015-10-18,"18:09:42,760",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 285 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1749,1750,2015-10-18,"18:09:43,479",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1750,1751,2015-10-18,"18:09:43,760",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1751,1752,2015-10-18,"18:09:43,760",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 286 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1752,1753,2015-10-18,"18:09:44,479",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
1753,1754,2015-10-18,"18:09:44,479",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
1754,1755,2015-10-18,"18:09:44,760",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1755,1756,2015-10-18,"18:09:44,760",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 287 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1756,1757,2015-10-18,"18:09:45,495",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1757,1758,2015-10-18,"18:09:45,760",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1758,1759,2015-10-18,"18:09:45,760",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 288 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1759,1760,2015-10-18,"18:09:46,495",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
1760,1761,2015-10-18,"18:09:46,495",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
1761,1762,2015-10-18,"18:09:46,760",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1762,1763,2015-10-18,"18:09:46,760",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 289 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1763,1764,2015-10-18,"18:09:47,510",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1764,1765,2015-10-18,"18:09:47,776",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1765,1766,2015-10-18,"18:09:47,776",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 290 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1766,1767,2015-10-18,"18:09:48,510",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
1767,1768,2015-10-18,"18:09:48,510",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
1768,1769,2015-10-18,"18:09:48,792",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1769,1770,2015-10-18,"18:09:48,792",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 291 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1770,1771,2015-10-18,"18:09:49,511",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1771,1772,2015-10-18,"18:09:49,792",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1772,1773,2015-10-18,"18:09:49,792",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 292 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1773,1774,2015-10-18,"18:09:50,511",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
1774,1775,2015-10-18,"18:09:50,511",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
1775,1776,2015-10-18,"18:09:50,792",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1776,1777,2015-10-18,"18:09:50,792",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 293 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1777,1778,2015-10-18,"18:09:51,511",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1778,1779,2015-10-18,"18:09:51,792",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1779,1780,2015-10-18,"18:09:51,792",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 294 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1780,1781,2015-10-18,"18:09:52,511",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
1781,1782,2015-10-18,"18:09:52,511",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
1782,1783,2015-10-18,"18:09:52,823",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1783,1784,2015-10-18,"18:09:52,823",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 295 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1784,1785,2015-10-18,"18:09:53,511",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1785,1786,2015-10-18,"18:09:53,823",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1786,1787,2015-10-18,"18:09:53,823",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 296 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1787,1788,2015-10-18,"18:09:54,511",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
1788,1789,2015-10-18,"18:09:54,511",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
1789,1790,2015-10-18,"18:09:54,823",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1790,1791,2015-10-18,"18:09:54,823",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 297 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1791,1792,2015-10-18,"18:09:55,511",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1792,1793,2015-10-18,"18:09:55,823",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1793,1794,2015-10-18,"18:09:55,823",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 298 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1794,1795,2015-10-18,"18:09:56,511",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
1795,1796,2015-10-18,"18:09:56,511",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
1796,1797,2015-10-18,"18:09:56,823",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1797,1798,2015-10-18,"18:09:56,823",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 299 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1798,1799,2015-10-18,"18:09:57,511",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,"94    E40
Name: EventId, dtype: object","94    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1799,1800,2015-10-18,"18:09:57,824",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
1800,1801,2015-10-18,"18:09:57,824",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 300 seconds.  Will retry shortly ...,"87    E96
Name: EventId, dtype: object","87    Failed to renew lease for [DFSClient_NONMAPRED...
Name: EventTemplate, dtype: object"
1801,1802,2015-10-18,"18:09:58,511",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)","95    E102
Name: EventId, dtype: object","95    Retrying connect to server: msra-sa-41:8030. A...
Name: EventTemplate, dtype: object"
1802,1803,2015-10-18,"18:09:58,511",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,"93    E79
Name: EventId, dtype: object","93    ERROR IN CONTACTING RM.
Name: EventTemplate, dtype: object"
1803,1804,2015-10-18,"18:09:58,824",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,"86    E95
Name: EventId, dtype: object","86    Address change detected. Old: msra-sa-41/10.19...
Name: EventTemplate, dtype: object"
