,LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
1515,1516,Jul,17,21:23:20,combo,ftpd,25036.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1516,1517,Jul,17,21:23:20,combo,ftpd,25037.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1517,1518,Jul,17,21:23:23,combo,ftpd,25044.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:23 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1518,1519,Jul,17,21:23:24,combo,ftpd,25045.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1519,1520,Jul,17,21:23:24,combo,ftpd,25046.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1520,1521,Jul,17,21:23:24,combo,ftpd,25047.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1521,1522,Jul,17,21:23:24,combo,ftpd,25048.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1522,1523,Jul,17,21:23:24,combo,ftpd,25049.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1523,1524,Jul,17,21:23:24,combo,ftpd,25050.0,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1524,1525,Jul,17,23:21:50,combo,ftpd,25217.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:50 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1525,1526,Jul,17,23:21:54,combo,ftpd,25218.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1526,1527,Jul,17,23:21:54,combo,ftpd,25219.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1527,1528,Jul,17,23:21:54,combo,ftpd,25220.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1528,1529,Jul,17,23:21:54,combo,ftpd,25221.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1529,1530,Jul,17,23:21:54,combo,ftpd,25222.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1530,1531,Jul,17,23:21:54,combo,ftpd,25223.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1531,1532,Jul,17,23:21:54,combo,ftpd,25225.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1532,1533,Jul,17,23:21:54,combo,ftpd,25224.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1533,1534,Jul,17,23:21:54,combo,ftpd,25226.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1534,1535,Jul,17,23:21:54,combo,ftpd,25227.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1535,1536,Jul,17,23:21:54,combo,ftpd,25228.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1536,1537,Jul,17,23:21:54,combo,ftpd,25229.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1537,1538,Jul,17,23:21:54,combo,ftpd,25230.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1538,1539,Jul,17,23:21:54,combo,ftpd,25231.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1539,1540,Jul,17,23:21:54,combo,ftpd,25232.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1540,1541,Jul,17,23:21:54,combo,ftpd,25233.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1541,1542,Jul,17,23:21:54,combo,ftpd,25234.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1542,1543,Jul,17,23:21:54,combo,ftpd,25235.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1543,1544,Jul,17,23:21:54,combo,ftpd,25236.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1544,1545,Jul,17,23:21:54,combo,ftpd,25237.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1545,1546,Jul,17,23:21:54,combo,ftpd,25238.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1546,1547,Jul,17,23:21:54,combo,ftpd,25239.0,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,"16    E17
Name: EventId, dtype: object","16    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1547,1548,Jul,18,03:26:48,combo,ftpd,25628.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1548,1549,Jul,18,03:26:48,combo,ftpd,25629.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1549,1550,Jul,18,03:26:48,combo,ftpd,25630.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1550,1551,Jul,18,03:26:48,combo,ftpd,25631.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1551,1552,Jul,18,03:26:48,combo,ftpd,25632.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1552,1553,Jul,18,03:26:48,combo,ftpd,25633.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1553,1554,Jul,18,03:26:48,combo,ftpd,25634.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1554,1555,Jul,18,03:26:48,combo,ftpd,25635.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1555,1556,Jul,18,03:26:49,combo,ftpd,25638.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1556,1557,Jul,18,03:26:49,combo,ftpd,25636.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1557,1558,Jul,18,03:26:49,combo,ftpd,25637.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1558,1559,Jul,18,03:26:49,combo,ftpd,25639.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1559,1560,Jul,18,03:26:49,combo,ftpd,25640.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1560,1561,Jul,18,03:26:49,combo,ftpd,25641.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1561,1562,Jul,18,03:26:49,combo,ftpd,25643.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1562,1563,Jul,18,03:26:49,combo,ftpd,25644.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1563,1564,Jul,18,03:26:49,combo,ftpd,25645.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1564,1565,Jul,18,03:26:49,combo,ftpd,25642.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1565,1566,Jul,18,03:26:49,combo,ftpd,25646.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1566,1567,Jul,18,03:26:49,combo,ftpd,25648.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1567,1568,Jul,18,03:26:49,combo,ftpd,25647.0,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,"23    E14
Name: EventId, dtype: object","23    <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1568,1569,Jul,18,04:03:24,combo,su(pam_unix),26046.0,session opened for user cyrus by (uid=0),"27    E3
Name: EventId, dtype: object","27    <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1569,1570,Jul,18,04:03:24,combo,su(pam_unix),26046.0,session closed for user cyrus,"24    E4
Name: EventId, dtype: object","24    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1570,1571,Jul,18,04:03:25,combo,logrotate,,ALERT exited abnormally with [1],"20    E5
Name: EventId, dtype: object","20    <*>
Name: EventTemplate, dtype: object"
1571,1572,Jul,18,04:09:29,combo,su(pam_unix),27272.0,session opened for user news by (uid=0),"27    E3
Name: EventId, dtype: object","27    <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1572,1573,Jul,18,04:09:30,combo,su(pam_unix),27272.0,session closed for user news,"24    E4
Name: EventId, dtype: object","24    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1573,1574,Jul,18,23:01:25,combo,sshd(pam_unix),28975.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1574,1575,Jul,18,23:01:25,combo,sshd(pam_unix),28975.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,"37    E7
Name: EventId, dtype: object","37    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1575,1576,Jul,18,23:01:25,combo,sshd(pam_unix),28977.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1576,1577,Jul,18,23:01:25,combo,sshd(pam_unix),28977.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,"37    E7
Name: EventId, dtype: object","37    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1577,1578,Jul,18,23:01:25,combo,sshd(pam_unix),28980.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1578,1579,Jul,18,23:01:25,combo,sshd(pam_unix),28980.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,"37    E7
Name: EventId, dtype: object","37    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1579,1580,Jul,18,23:01:25,combo,sshd(pam_unix),28978.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1580,1581,Jul,18,23:01:25,combo,sshd(pam_unix),28978.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,"37    E7
Name: EventId, dtype: object","37    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1581,1582,Jul,18,23:01:26,combo,sshd(pam_unix),28983.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1582,1583,Jul,18,23:01:26,combo,sshd(pam_unix),28983.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,"37    E7
Name: EventId, dtype: object","37    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1583,1584,Jul,18,23:01:27,combo,sshd(pam_unix),28986.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1584,1585,Jul,18,23:01:27,combo,sshd(pam_unix),28986.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,"37    E7
Name: EventId, dtype: object","37    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1585,1586,Jul,18,23:01:27,combo,sshd(pam_unix),28985.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1586,1587,Jul,18,23:01:27,combo,sshd(pam_unix),28985.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,"37    E7
Name: EventId, dtype: object","37    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1587,1588,Jul,18,23:01:27,combo,sshd(pam_unix),28987.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1588,1589,Jul,18,23:01:27,combo,sshd(pam_unix),28987.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,"37    E7
Name: EventId, dtype: object","37    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1589,1590,Jul,18,23:01:27,combo,sshd(pam_unix),28988.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1590,1591,Jul,18,23:01:27,combo,sshd(pam_unix),28988.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,"37    E7
Name: EventId, dtype: object","37    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1591,1592,Jul,18,23:01:27,combo,sshd(pam_unix),28991.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1592,1593,Jul,18,23:01:27,combo,sshd(pam_unix),28991.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,"37    E7
Name: EventId, dtype: object","37    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1593,1594,Jul,19,04:03:43,combo,su(pam_unix),29758.0,session opened for user cyrus by (uid=0),"27    E3
Name: EventId, dtype: object","27    <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1594,1595,Jul,19,04:03:44,combo,su(pam_unix),29758.0,session closed for user cyrus,"24    E4
Name: EventId, dtype: object","24    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1595,1596,Jul,19,04:03:45,combo,logrotate,,ALERT exited abnormally with [1],"20    E5
Name: EventId, dtype: object","20    <*>
Name: EventTemplate, dtype: object"
1596,1597,Jul,19,04:09:28,combo,su(pam_unix),30128.0,session opened for user news by (uid=0),"27    E3
Name: EventId, dtype: object","27    <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1597,1598,Jul,19,04:09:29,combo,su(pam_unix),30128.0,session closed for user news,"24    E4
Name: EventId, dtype: object","24    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1598,1599,Jul,19,07:35:41,combo,sshd(pam_unix),30500.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
1599,1600,Jul,19,07:35:41,combo,sshd(pam_unix),30510.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
1600,1601,Jul,19,07:35:41,combo,sshd(pam_unix),30499.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
1601,1602,Jul,19,07:35:41,combo,sshd(pam_unix),30503.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
1602,1603,Jul,19,07:35:41,combo,sshd(pam_unix),30505.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
1603,1604,Jul,19,07:35:41,combo,sshd(pam_unix),30501.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
1604,1605,Jul,19,07:35:41,combo,sshd(pam_unix),30504.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
1605,1606,Jul,19,07:35:41,combo,sshd(pam_unix),30498.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
1606,1607,Jul,19,07:35:41,combo,sshd(pam_unix),30511.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
1607,1608,Jul,19,07:35:41,combo,sshd(pam_unix),30508.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,"2    E9
Name: EventId, dtype: object","2    authentication failure; logname= uid=0 euid=0 ...
Name: EventTemplate, dtype: object"
1608,1609,Jul,20,04:05:02,combo,su(pam_unix),363.0,session opened for user cyrus by (uid=0),"27    E3
Name: EventId, dtype: object","27    <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1609,1610,Jul,20,04:05:03,combo,su(pam_unix),363.0,session closed for user cyrus,"24    E4
Name: EventId, dtype: object","24    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1610,1611,Jul,20,04:05:04,combo,logrotate,,ALERT exited abnormally with [1],"20    E5
Name: EventId, dtype: object","20    <*>
Name: EventTemplate, dtype: object"
1611,1612,Jul,20,04:11:27,combo,su(pam_unix),1595.0,session opened for user news by (uid=0),"27    E3
Name: EventId, dtype: object","27    <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1612,1613,Jul,20,04:11:28,combo,su(pam_unix),1595.0,session closed for user news,"24    E4
Name: EventId, dtype: object","24    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1613,1614,Jul,20,23:37:40,combo,sshd(pam_unix),3307.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1614,1615,Jul,20,23:37:40,combo,sshd(pam_unix),3307.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,"18    E0
Name: EventId, dtype: object","18    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1615,1616,Jul,20,23:37:40,combo,sshd(pam_unix),3306.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1616,1617,Jul,20,23:37:40,combo,sshd(pam_unix),3306.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,"18    E0
Name: EventId, dtype: object","18    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1617,1618,Jul,20,23:37:40,combo,sshd(pam_unix),3308.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1618,1619,Jul,20,23:37:40,combo,sshd(pam_unix),3308.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,"18    E0
Name: EventId, dtype: object","18    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1619,1620,Jul,20,23:37:46,combo,sshd(pam_unix),3313.0,check pass; user unknown,"28    E1
Name: EventId, dtype: object","28    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1620,1621,Jul,20,23:37:46,combo,sshd(pam_unix),3313.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102,"18    E0
Name: EventId, dtype: object","18    <*> <*> <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
