,LineId,Time,Component,Pid,Content,EventId,EventTemplate
1443,1444,20171223-23:16:23:420,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1444,1445,20171223-23:16:23:424,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1445,1446,20171223-23:16:45:587,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,"9    E12
Name: EventId, dtype: object","9    onReceive action: android.intent.action.SCREEN...
Name: EventTemplate, dtype: object"
1446,1447,20171223-23:17:40:773,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1447,1448,20171223-23:17:40:780,Step_LSC,30002312,onExtend:1514042205000 0 0 5,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1448,1449,20171223-23:17:40:780,Step_LSC,30002312,onExtend:1514042265000 0 0 0,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1449,1450,20171223-23:17:40:993,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,"2    E5
Name: EventId, dtype: object","2    <*> <*>
Name: EventTemplate, dtype: object"
1450,1451,20171223-23:17:40:995,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,"2    E5
Name: EventId, dtype: object","2    <*> <*>
Name: EventTemplate, dtype: object"
1451,1452,20171223-23:17:40:995,Step_StandStepCounter,30002312,flush sensor data,"3    E6
Name: EventId, dtype: object","3    flush sensor data
Name: EventTemplate, dtype: object"
1452,1453,20171223-23:17:40:996,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042100000##7214##549659##8661##16256##30827730,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1453,1454,20171223-23:17:40:996,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042160000##7214##549659##8661##16256##30905315,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1454,1455,20171223-23:17:40:997,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1455,1456,20171223-23:17:41:3,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1456,1457,20171223-23:17:41:4,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1457,1458,20171223-23:17:41:5,Step_StandReportReceiver,30002312,REPORT : 7214 5150 154523 240,"8    E11
Name: EventId, dtype: object","8    REPORT : <*> <*> <*> 240
Name: EventTemplate, dtype: object"
1458,1459,20171223-23:17:41:97,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1459,1460,20171223-23:17:41:100,Step_LSC,30002312,onExtend:1514042261000 0 0 0,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1460,1461,20171223-23:17:41:100,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514042265000","42    E40
Name: EventId, dtype: object","42    <*> <*>
Name: EventTemplate, dtype: object"
1461,1462,20171223-23:17:41:306,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042160000##7214##549659##8661##16256##30905315,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1462,1463,20171223-23:17:41:306,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042160000##7214##549659##8661##16256##30905625,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1463,1464,20171223-23:17:41:309,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1464,1465,20171223-23:17:41:310,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1465,1466,20171223-23:17:41:344,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1466,1467,20171223-23:17:41:692,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1467,1468,20171223-23:17:41:694,Step_LSC,30002312,onExtend:1514042262000 0 0 0,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1468,1469,20171223-23:17:41:716,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,"9    E12
Name: EventId, dtype: object","9    onReceive action: android.intent.action.SCREEN...
Name: EventTemplate, dtype: object"
1469,1470,20171223-23:17:41:987,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,"2    E5
Name: EventId, dtype: object","2    <*> <*>
Name: EventTemplate, dtype: object"
1470,1471,20171223-23:17:41:989,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,"2    E5
Name: EventId, dtype: object","2    <*> <*>
Name: EventTemplate, dtype: object"
1471,1472,20171223-23:17:41:989,Step_StandStepCounter,30002312,flush sensor data,"3    E6
Name: EventId, dtype: object","3    flush sensor data
Name: EventTemplate, dtype: object"
1472,1473,20171223-23:17:41:991,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1473,1474,20171223-23:17:41:991,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042160000##7214##549659##8661##16256##30905625,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1474,1475,20171223-23:17:41:991,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042160000##7214##549659##8661##16256##30906310,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1475,1476,20171223-23:17:42:1,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1476,1477,20171223-23:17:42:4,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1477,1478,20171223-23:17:42:5,Step_StandReportReceiver,30002312,REPORT : 7214 5150 154523 240,"8    E11
Name: EventId, dtype: object","8    REPORT : <*> <*> <*> 240
Name: EventTemplate, dtype: object"
1478,1479,20171223-23:17:42:91,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1479,1480,20171223-23:17:42:93,Step_LSC,30002312,onExtend:1514042262000 0 0 0,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1480,1481,20171223-23:17:42:391,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042160000##7214##549659##8661##16256##30906310,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1481,1482,20171223-23:17:42:392,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042160000##7214##549659##8661##16256##30906710,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1482,1483,20171223-23:17:42:397,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1483,1484,20171223-23:17:42:401,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1484,1485,20171223-23:18:0:115,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1485,1486,20171223-23:19:0:120,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1486,1487,20171223-23:19:20:138,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1487,1488,20171223-23:19:20:149,Step_LSC,30002312,onExtend:1514042360000 0 0 5,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1488,1489,20171223-23:19:20:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042160000##7214##549659##8661##16256##30906710,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1489,1490,20171223-23:19:20:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042280000##7214##549659##8661##16256##31004759,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1490,1491,20171223-23:19:20:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1491,1492,20171223-23:19:20:461,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1492,1493,20171223-23:19:21:138,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1493,1494,20171223-23:19:21:148,Step_LSC,30002312,onExtend:1514042361000 0 0 0,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1494,1495,20171223-23:19:21:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042280000##7214##549659##8661##16256##31004759,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1495,1496,20171223-23:19:21:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042280000##7214##549659##8661##16256##31005759,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1496,1497,20171223-23:19:21:455,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1497,1498,20171223-23:19:21:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1498,1499,20171223-23:20:0:112,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1499,1500,20171223-23:21:0:125,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1500,1501,20171223-23:22:0:118,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1501,1502,20171223-23:23:15:139,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1502,1503,20171223-23:23:15:149,Step_LSC,30002312,onExtend:1514042595000 0 0 5,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1503,1504,20171223-23:23:15:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042280000##7214##549659##8661##16256##31005759,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1504,1505,20171223-23:23:15:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042520000##7214##549659##8661##16256##31239760,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1505,1506,20171223-23:23:15:466,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1506,1507,20171223-23:23:15:473,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1507,1508,20171223-23:23:19:141,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1508,1509,20171223-23:23:19:149,Step_LSC,30002312,onExtend:1514042599000 0 0 0,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1509,1510,20171223-23:23:19:446,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042520000##7214##549659##8661##16256##31239760,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1510,1511,20171223-23:23:19:447,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042520000##7214##549659##8661##16256##31243766,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1511,1512,20171223-23:23:19:463,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1512,1513,20171223-23:23:19:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1513,1514,20171223-23:23:50:452,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1514,1515,20171223-23:24:0:103,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1515,1516,20171223-23:25:0:122,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1516,1517,20171223-23:26:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1517,1518,20171223-23:27:0:143,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1518,1519,20171223-23:28:0:124,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1519,1520,20171223-23:29:0:116,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1520,1521,20171223-23:29:4:137,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1521,1522,20171223-23:29:4:145,Step_LSC,30002312,onExtend:1514042944000 0 0 5,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1522,1523,20171223-23:29:4:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042520000##7214##549659##8661##16256##31243766,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1523,1524,20171223-23:29:4:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042880000##7214##549659##8661##16256##31588757,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1524,1525,20171223-23:29:4:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1525,1526,20171223-23:29:4:459,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1526,1527,20171223-23:29:5:137,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1527,1528,20171223-23:29:5:148,Step_LSC,30002312,onExtend:1514042945000 0 0 0,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1528,1529,20171223-23:29:5:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042880000##7214##549659##8661##16256##31588757,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1529,1530,20171223-23:29:5:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042880000##7214##549659##8661##16256##31589757,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1530,1531,20171223-23:29:5:448,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1531,1532,20171223-23:29:5:452,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1532,1533,20171223-23:30:0:165,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1533,1534,20171223-23:31:0:123,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1534,1535,20171223-23:32:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1535,1536,20171223-23:32:28:792,HiH_HiSyncControl,30002312,startTimer start autoSync,"14    E41
Name: EventId, dtype: object","14    <*> <*>
Name: EventTemplate, dtype: object"
1536,1537,20171223-23:32:28:794,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=1, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1","35    E2
Name: EventId, dtype: object","35    startSync hiSyncOption = <*> syncMethod=2, syn...
Name: EventTemplate, dtype: object"
1537,1538,20171223-23:32:28:794,HiH_HiSyncControl,30002312,stepSyncOrNot appSynTimes is 0,"38    E34
Name: EventId, dtype: object","38    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1538,1539,20171223-23:32:28:795,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open,"36    E32
Name: EventId, dtype: object","36    needAutoSync autoSyncSwitch is open
Name: EventTemplate, dtype: object"
1539,1540,20171223-23:32:28:795,HiH_HiSyncControl,30002312,"initDataPrivacy the dataPrivacy switch is open, start push health data!","37    E33
Name: EventId, dtype: object","37    <*> the <*> switch is open, start push <*> data!
Name: EventTemplate, dtype: object"
1540,1541,20171223-23:32:28:796,HiH_,30002312,initDataPrivacy the dataPrivacy is true,"38    E34
Name: EventId, dtype: object","38    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1541,1542,20171223-23:32:28:796,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!","37    E33
Name: EventId, dtype: object","37    <*> the <*> switch is open, start push <*> data!
Name: EventTemplate, dtype: object"
1542,1543,20171223-23:32:28:796,HiH_,30002312,initUserPrivacy the userPrivacy is true,"38    E34
Name: EventId, dtype: object","38    <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1543,1544,20171223-23:32:28:796,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version,"39    E35
Name: EventId, dtype: object","39    ifCanSync not! no cloud version
Name: EventTemplate, dtype: object"
1544,1545,20171223-23:32:28:796,HiH_HiBroadcastUtil,30002312,sendSyncFailedBroadcast,"10    E36
Name: EventId, dtype: object","10    <*>
Name: EventTemplate, dtype: object"
1545,1546,20171223-23:33:0:134,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1546,1547,20171223-23:34:0:84,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1547,1548,20171223-23:35:0:131,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1548,1549,20171223-23:36:0:147,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1549,1550,20171223-23:37:0:167,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1550,1551,20171223-23:37:14:139,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1551,1552,20171223-23:37:14:147,Step_LSC,30002312,onExtend:1514043434000 0 0 5,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1552,1553,20171223-23:37:14:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042880000##7214##549659##8661##16256##31589757,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1553,1554,20171223-23:37:14:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043360000##7214##549659##8661##16256##32078759,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1554,1555,20171223-23:37:14:451,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1555,1556,20171223-23:37:14:456,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1556,1557,20171223-23:37:16:138,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1557,1558,20171223-23:37:16:149,Step_LSC,30002312,onExtend:1514043436000 0 0 0,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1558,1559,20171223-23:37:16:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043360000##7214##549659##8661##16256##32078759,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1559,1560,20171223-23:37:16:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043360000##7214##549659##8661##16256##32080760,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1560,1561,20171223-23:37:16:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1561,1562,20171223-23:37:16:460,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1562,1563,20171223-23:38:0:131,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1563,1564,20171223-23:39:0:132,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1564,1565,20171223-23:40:0:134,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"12    E14
Name: EventId, dtype: object","12    processHandleBroadcastAction action:android.in...
Name: EventTemplate, dtype: object"
1565,1566,20171223-23:40:10:144,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1566,1567,20171223-23:40:10:150,Step_LSC,30002312,onExtend:1514043610000 0 0 5,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
1567,1568,20171223-23:40:10:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043360000##7214##549659##8661##16256##32080760,"4    E7
Name: EventId, dtype: object","4     getTodayTotalDetailSteps = <*>
Name: EventTemplate, dtype: object"
1568,1569,20171223-23:40:10:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043540000##7214##549659##8661##16256##32254765,"5    E8
Name: EventId, dtype: object","5    <*>
Name: EventTemplate, dtype: object"
1569,1570,20171223-23:40:10:463,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,"6    E9
Name: EventId, dtype: object","6    calculateCaloriesWithCache <*>
Name: EventTemplate, dtype: object"
1570,1571,20171223-23:40:10:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"7    E10
Name: EventId, dtype: object","7    calculateAltitudeWithCache <*>
Name: EventTemplate, dtype: object"
1571,1572,20171223-23:40:14:139,Step_LSC,30002312,onStandStepChanged 3786,"0    E3
Name: EventId, dtype: object","0    onStandStepChanged <*>
Name: EventTemplate, dtype: object"
1572,1573,20171223-23:40:14:153,Step_LSC,30002312,onExtend:1514043614000 0 0 0,"13    E39
Name: EventId, dtype: object","13    <*> <*> 0 <*>
Name: EventTemplate, dtype: object"
