,LineId,Date,Day,Time,Component,Pid,Content,EventId,EventTemplate
1518,1519,Dec,10,10:59:57,LabSZ,25218,Failed password for root from 183.62.140.253 port 39309 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1519,1520,Dec,10,10:59:57,LabSZ,25218,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1520,1521,Dec,10,10:59:57,LabSZ,25220,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1521,1522,Dec,10,10:59:59,LabSZ,25220,Failed password for root from 183.62.140.253 port 39714 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1522,1523,Dec,10,10:59:59,LabSZ,25220,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1523,1524,Dec,10,10:59:59,LabSZ,25222,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1524,1525,Dec,10,11:00:00,LabSZ,25222,Failed password for root from 183.62.140.253 port 40110 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1525,1526,Dec,10,11:00:00,LabSZ,25222,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1526,1527,Dec,10,11:00:00,LabSZ,25224,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1527,1528,Dec,10,11:00:03,LabSZ,25224,Failed password for root from 183.62.140.253 port 40454 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1528,1529,Dec,10,11:00:03,LabSZ,25224,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1529,1530,Dec,10,11:00:03,LabSZ,25227,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1530,1531,Dec,10,11:00:04,LabSZ,25227,Failed password for root from 183.62.140.253 port 40862 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1531,1532,Dec,10,11:00:04,LabSZ,25227,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1532,1533,Dec,10,11:00:04,LabSZ,25229,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1533,1534,Dec,10,11:00:06,LabSZ,25229,Failed password for root from 183.62.140.253 port 41156 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1534,1535,Dec,10,11:00:06,LabSZ,25229,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1535,1536,Dec,10,11:00:06,LabSZ,25231,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1536,1537,Dec,10,11:00:08,LabSZ,25231,Failed password for root from 183.62.140.253 port 41452 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1537,1538,Dec,10,11:00:08,LabSZ,25231,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1538,1539,Dec,10,11:00:08,LabSZ,25233,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1539,1540,Dec,10,11:00:10,LabSZ,25233,Failed password for root from 183.62.140.253 port 41860 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1540,1541,Dec,10,11:00:10,LabSZ,25233,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1541,1542,Dec,10,11:00:10,LabSZ,25235,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1542,1543,Dec,10,11:00:11,LabSZ,25235,Failed password for root from 183.62.140.253 port 42239 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1543,1544,Dec,10,11:00:11,LabSZ,25235,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1544,1545,Dec,10,11:00:12,LabSZ,25237,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1545,1546,Dec,10,11:00:14,LabSZ,25237,Failed password for root from 183.62.140.253 port 42564 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1546,1547,Dec,10,11:00:14,LabSZ,25237,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1547,1548,Dec,10,11:00:14,LabSZ,25240,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1548,1549,Dec,10,11:00:16,LabSZ,25240,Failed password for root from 183.62.140.253 port 42948 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1549,1550,Dec,10,11:00:16,LabSZ,25240,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1550,1551,Dec,10,11:00:16,LabSZ,25242,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1551,1552,Dec,10,11:00:18,LabSZ,25242,Failed password for root from 183.62.140.253 port 43414 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1552,1553,Dec,10,11:00:18,LabSZ,25242,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1553,1554,Dec,10,11:00:18,LabSZ,25244,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1554,1555,Dec,10,11:00:20,LabSZ,25244,Failed password for root from 183.62.140.253 port 43714 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1555,1556,Dec,10,11:00:20,LabSZ,25244,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1556,1557,Dec,10,11:00:20,LabSZ,25246,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1557,1558,Dec,10,11:00:22,LabSZ,25246,Failed password for root from 183.62.140.253 port 44125 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1558,1559,Dec,10,11:00:22,LabSZ,25246,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1559,1560,Dec,10,11:00:22,LabSZ,25248,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1560,1561,Dec,10,11:00:24,LabSZ,25248,Failed password for root from 183.62.140.253 port 44532 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1561,1562,Dec,10,11:00:24,LabSZ,25248,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1562,1563,Dec,10,11:00:24,LabSZ,25250,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1563,1564,Dec,10,11:00:26,LabSZ,25250,Failed password for root from 183.62.140.253 port 44861 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1564,1565,Dec,10,11:00:26,LabSZ,25250,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1565,1566,Dec,10,11:00:26,LabSZ,25252,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1566,1567,Dec,10,11:00:28,LabSZ,25252,Failed password for root from 183.62.140.253 port 45203 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1567,1568,Dec,10,11:00:28,LabSZ,25252,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1568,1569,Dec,10,11:00:28,LabSZ,25255,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1569,1570,Dec,10,11:00:30,LabSZ,25255,Failed password for root from 183.62.140.253 port 45599 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1570,1571,Dec,10,11:00:30,LabSZ,25255,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1571,1572,Dec,10,11:00:30,LabSZ,25257,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1572,1573,Dec,10,11:00:32,LabSZ,25257,Failed password for root from 183.62.140.253 port 46008 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1573,1574,Dec,10,11:00:32,LabSZ,25257,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1574,1575,Dec,10,11:00:32,LabSZ,25259,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1575,1576,Dec,10,11:00:34,LabSZ,25259,Failed password for root from 183.62.140.253 port 46401 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1576,1577,Dec,10,11:00:34,LabSZ,25259,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1577,1578,Dec,10,11:00:34,LabSZ,25261,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1578,1579,Dec,10,11:00:36,LabSZ,25261,Failed password for root from 183.62.140.253 port 46822 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1579,1580,Dec,10,11:00:36,LabSZ,25261,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1580,1581,Dec,10,11:00:36,LabSZ,25263,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1581,1582,Dec,10,11:00:38,LabSZ,25263,Failed password for root from 183.62.140.253 port 47147 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1582,1583,Dec,10,11:00:38,LabSZ,25263,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1583,1584,Dec,10,11:00:38,LabSZ,25265,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1584,1585,Dec,10,11:00:40,LabSZ,25265,Failed password for root from 183.62.140.253 port 47547 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1585,1586,Dec,10,11:00:40,LabSZ,25265,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1586,1587,Dec,10,11:00:40,LabSZ,25268,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1587,1588,Dec,10,11:00:42,LabSZ,25268,Failed password for root from 183.62.140.253 port 47936 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1588,1589,Dec,10,11:00:42,LabSZ,25268,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1589,1590,Dec,10,11:00:42,LabSZ,25270,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1590,1591,Dec,10,11:00:44,LabSZ,25270,Failed password for root from 183.62.140.253 port 48337 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1591,1592,Dec,10,11:00:44,LabSZ,25270,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1592,1593,Dec,10,11:00:44,LabSZ,25272,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1593,1594,Dec,10,11:00:46,LabSZ,25272,Failed password for root from 183.62.140.253 port 48663 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1594,1595,Dec,10,11:00:46,LabSZ,25272,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1595,1596,Dec,10,11:00:46,LabSZ,25274,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1596,1597,Dec,10,11:00:48,LabSZ,25274,Failed password for root from 183.62.140.253 port 49096 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1597,1598,Dec,10,11:00:48,LabSZ,25274,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1598,1599,Dec,10,11:00:48,LabSZ,25276,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1599,1600,Dec,10,11:00:50,LabSZ,25276,Failed password for root from 183.62.140.253 port 49468 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1600,1601,Dec,10,11:00:50,LabSZ,25276,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1601,1602,Dec,10,11:00:50,LabSZ,25278,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1602,1603,Dec,10,11:00:52,LabSZ,25278,Failed password for root from 183.62.140.253 port 49883 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1603,1604,Dec,10,11:00:52,LabSZ,25278,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1604,1605,Dec,10,11:00:52,LabSZ,25281,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1605,1606,Dec,10,11:00:54,LabSZ,25281,Failed password for root from 183.62.140.253 port 50261 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1606,1607,Dec,10,11:00:54,LabSZ,25281,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1607,1608,Dec,10,11:00:54,LabSZ,25286,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1608,1609,Dec,10,11:00:56,LabSZ,25286,Failed password for root from 183.62.140.253 port 50655 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1609,1610,Dec,10,11:00:56,LabSZ,25286,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1610,1611,Dec,10,11:00:56,LabSZ,25289,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1611,1612,Dec,10,11:00:57,LabSZ,25283,Invalid user sandeep from 88.147.143.242,"1    E1
Name: EventId, dtype: object","1    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1612,1613,Dec,10,11:00:57,LabSZ,25283,input_userauth_request: invalid user sandeep [preauth],"2    E2
Name: EventId, dtype: object","2    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1613,1614,Dec,10,11:00:57,LabSZ,25283,pam_unix(sshd:auth): check pass; user unknown,"3    E3
Name: EventId, dtype: object","3    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1614,1615,Dec,10,11:00:57,LabSZ,25283,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=88.147.143.242,"4    E4
Name: EventId, dtype: object","4    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1615,1616,Dec,10,11:00:58,LabSZ,25289,Failed password for root from 183.62.140.253 port 50953 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1616,1617,Dec,10,11:00:58,LabSZ,25289,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1617,1618,Dec,10,11:00:58,LabSZ,25291,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1618,1619,Dec,10,11:00:59,LabSZ,25283,Failed password for invalid user sandeep from 88.147.143.242 port 49316 ssh2,"5    E17
Name: EventId, dtype: object","5    <*> <*> for <*> <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1619,1620,Dec,10,11:00:59,LabSZ,25283,Connection closed by 88.147.143.242 [preauth],"6    E16
Name: EventId, dtype: object","6    <*> <*> <*> <*> <*>
Name: EventTemplate, dtype: object"
1620,1621,Dec,10,11:01:01,LabSZ,25291,Failed password for root from 183.62.140.253 port 51395 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1621,1622,Dec,10,11:01:01,LabSZ,25291,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1622,1623,Dec,10,11:01:01,LabSZ,25294,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1623,1624,Dec,10,11:01:02,LabSZ,25294,Failed password for root from 183.62.140.253 port 51830 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1624,1625,Dec,10,11:01:02,LabSZ,25294,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1625,1626,Dec,10,11:01:03,LabSZ,25296,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1626,1627,Dec,10,11:01:04,LabSZ,25296,Failed password for root from 183.62.140.253 port 52182 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
1627,1628,Dec,10,11:01:04,LabSZ,25296,Received disconnect from 183.62.140.253: 11: Bye Bye [preauth],"8    E7
Name: EventId, dtype: object","8    Received disconnect from <*> 11: Bye Bye [prea...
Name: EventTemplate, dtype: object"
1628,1629,Dec,10,11:01:04,LabSZ,25298,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=183.62.140.253  user=root,"15    E13
Name: EventId, dtype: object","15    pam_unix(sshd:auth): authentication failure; l...
Name: EventTemplate, dtype: object"
1629,1630,Dec,10,11:01:06,LabSZ,25298,Failed password for root from 183.62.140.253 port 52545 ssh2,"10    E5
Name: EventId, dtype: object","10    Failed password for <*> from <*> port <*> ssh2
Name: EventTemplate, dtype: object"
